CMDLINE /opt/conda/bin/python dim_redu.py
MEM 3099.152344 1725504047.5889
MEM 3102.503906 1725504047.6891
MEM 3102.503906 1725504047.7894
MEM 3102.503906 1725504047.8896
MEM 3159.562500 1725504047.9898
MEM 3159.562500 1725504048.0900
MEM 3074.171875 1725504048.1902
MEM 3076.167969 1725504048.2905
MEM 3102.550781 1725504048.3907
MEM 3102.550781 1725504048.4910
MEM 3102.550781 1725504048.5912
MEM 3159.425781 1725504048.6914
MEM 3074.171875 1725504048.7921
MEM 3074.609375 1725504048.8923
MEM 3101.585938 1725504048.9926
MEM 3102.550781 1725504049.0928
MEM 3102.550781 1725504049.1930
MEM 3159.562500 1725504049.2932
MEM 3159.562500 1725504049.3934
MEM 3074.171875 1725504049.4937
MEM 3077.230469 1725504049.5939
MEM 3102.496094 1725504049.6942
MEM 3102.496094 1725504049.7943
MEM 3102.496094 1725504049.8945
MEM 3159.433594 1725504049.9947
MEM 3074.171875 1725504050.0950
MEM 3075.074219 1725504050.1953
MEM 3100.984375 1725504050.2955
MEM 3102.531250 1725504050.3957
MEM 3102.531250 1725504050.4959
MEM 3159.503906 1725504050.5961
MEM 3159.503906 1725504050.6962
MEM 3074.300781 1725504050.7965
MEM 3085.902344 1725504050.8967
MEM 3102.531250 1725504050.9969
MEM 3102.531250 1725504051.0972
MEM 3114.531250 1725504051.1974
MEM 3159.500000 1725504051.2976
MEM 3074.171875 1725504051.3979
MEM 3077.265625 1725504051.4981
MEM 3102.531250 1725504051.5983
MEM 3102.531250 1725504051.6985
MEM 3102.531250 1725504051.7988
MEM 3159.503906 1725504051.8990
MEM 3074.171875 1725504051.9992
MEM 3076.953125 1725504052.0994
MEM 3102.476562 1725504052.1997
MEM 3102.476562 1725504052.2999
MEM 3102.476562 1725504052.4001
MEM 3159.347656 1725504052.5003
MEM 3074.171875 1725504052.6005
MEM 3074.687500 1725504052.7008
MEM 3083.968750 1725504052.8010
MEM 3102.531250 1725504052.9012
MEM 3102.531250 1725504053.0014
MEM 3159.503906 1725504053.1015
MEM 3074.171875 1725504053.2017
MEM 3075.074219 1725504053.3020
MEM 3102.531250 1725504053.4022
MEM 3102.531250 1725504053.5025
MEM 3102.531250 1725504053.6027
MEM 3159.503906 1725504053.7030
MEM 3074.171875 1725504053.8032
MEM 3075.847656 1725504053.9035
MEM 3102.531250 1725504054.0038
MEM 3102.531250 1725504054.1039
MEM 3102.531250 1725504054.2041
MEM 3159.503906 1725504054.3043
MEM 3159.503906 1725504054.4046
MEM 3074.171875 1725504054.5049
MEM 3077.910156 1725504054.6051
MEM 3102.531250 1725504054.7054
MEM 3102.531250 1725504054.8056
MEM 3159.503906 1725504054.9058
MEM 3159.503906 1725504055.0065
MEM 3074.300781 1725504055.1068
MEM 3081.648438 1725504055.2071
MEM 3102.531250 1725504055.3072
MEM 3102.531250 1725504055.4074
MEM 3142.523438 1725504055.5076
MEM 3159.503906 1725504055.6077
MEM 3074.171875 1725504055.7080
MEM 3077.523438 1725504055.8082
MEM 3102.531250 1725504055.9084
MEM 3102.531250 1725504056.0086
MEM 3102.531250 1725504056.1089
MEM 3159.503906 1725504056.2091
MEM 3074.171875 1725504056.3094
MEM 3077.265625 1725504056.4096
MEM 3102.531250 1725504056.5099
MEM 3102.531250 1725504056.6102
MEM 3102.531250 1725504056.7106
MEM 3159.503906 1725504056.8111
MEM 3074.300781 1725504056.9138
MEM 3089.253906 1725504057.0144
MEM 3102.531250 1725504057.1147
MEM 3102.531250 1725504057.2150
MEM 3156.523438 1725504057.3152
MEM 3159.503906 1725504057.4154
MEM 3074.171875 1725504057.5156
MEM 3091.960938 1725504057.6159
MEM 3102.531250 1725504057.7161
MEM 3102.531250 1725504057.8163
MEM 3102.531250 1725504057.9165
MEM 3159.503906 1725504058.0167
MEM 3074.171875 1725504058.1170
MEM 3075.718750 1725504058.2172
MEM 3102.531250 1725504058.3175
MEM 3102.531250 1725504058.4182
MEM 3102.531250 1725504058.5187
MEM 3159.500000 1725504058.6191
MEM 3074.171875 1725504058.7199
MEM 3075.460938 1725504058.8203
MEM 3102.531250 1725504058.9206
MEM 3102.531250 1725504059.0208
MEM 3102.531250 1725504059.1210
MEM 3159.503906 1725504059.2211
MEM 3074.171875 1725504059.3213
MEM 3074.429688 1725504059.4215
MEM 3078.554688 1725504059.5218
MEM 3102.531250 1725504059.6219
MEM 3102.531250 1725504059.7221
MEM 3130.976562 1725504059.8223
MEM 3159.503906 1725504059.9225
MEM 3074.171875 1725504060.0227
MEM 3078.167969 1725504060.1229
MEM 3102.531250 1725504060.2231
MEM 3102.531250 1725504060.3232
MEM 3102.531250 1725504060.4234
MEM 3102.531250 1725504060.5236
MEM 3159.503906 1725504060.6237
MEM 3159.503906 1725504060.7240
MEM 3074.171875 1725504060.8243
MEM 3077.781250 1725504060.9244
MEM 3102.531250 1725504061.0246
MEM 3102.531250 1725504061.1248
MEM 3102.531250 1725504061.2250
MEM 3159.503906 1725504061.3252
MEM 3074.171875 1725504061.4254
MEM 3076.878906 1725504061.5256
MEM 3102.531250 1725504061.6258
MEM 3102.531250 1725504061.7260
MEM 3102.531250 1725504061.8262
MEM 3159.503906 1725504061.9263
MEM 3074.558594 1725504062.0267
MEM 3086.675781 1725504062.1269
MEM 3102.531250 1725504062.2270
MEM 3102.531250 1725504062.3272
MEM 3159.562500 1725504062.4273
MEM 3159.562500 1725504062.5275
MEM 3074.171875 1725504062.6278
MEM 3077.585938 1725504062.7280
MEM 3102.464844 1725504062.8282
MEM 3102.464844 1725504062.9284
MEM 3102.464844 1725504063.0285
MEM 3159.562500 1725504063.1287
MEM 3074.171875 1725504063.2289
MEM 3077.316406 1725504063.3291
MEM 3102.550781 1725504063.4293
MEM 3102.550781 1725504063.5294
MEM 3102.550781 1725504063.6295
MEM 3159.562500 1725504063.7297
MEM 3074.171875 1725504063.8300
MEM 3076.398438 1725504063.9302
MEM 3102.437500 1725504064.0304
MEM 3102.437500 1725504064.1306
MEM 3102.437500 1725504064.2307
MEM 3159.554688 1725504064.3310
MEM 3074.171875 1725504064.4312
MEM 3076.621094 1725504064.5314
MEM 3102.531250 1725504064.6316
MEM 3102.531250 1725504064.7318
MEM 3102.531250 1725504064.8320
MEM 3159.503906 1725504064.9321
MEM 3074.171875 1725504065.0324
MEM 3076.621094 1725504065.1326
MEM 3102.531250 1725504065.2328
MEM 3102.531250 1725504065.3330
MEM 3102.531250 1725504065.4333
MEM 3159.503906 1725504065.5334
MEM 3074.171875 1725504065.6337
MEM 3075.847656 1725504065.7340
MEM 3102.531250 1725504065.8342
MEM 3102.531250 1725504065.9343
MEM 3102.531250 1725504066.0345
MEM 3159.500000 1725504066.1346
MEM 3074.171875 1725504066.2348
MEM 3075.589844 1725504066.3351
MEM 3102.531250 1725504066.4353
MEM 3102.531250 1725504066.5355
MEM 3102.531250 1725504066.6356
MEM 3159.503906 1725504066.7358
MEM 3074.171875 1725504066.8361
MEM 3074.816406 1725504066.9363
MEM 3086.160156 1725504067.0365
MEM 3102.531250 1725504067.1368
MEM 3102.531250 1725504067.2370
MEM 3159.503906 1725504067.3371
MEM 3159.503906 1725504067.4374
MEM 3074.558594 1725504067.5376
MEM 3087.964844 1725504067.6378
MEM 3102.531250 1725504067.7380
MEM 3102.531250 1725504067.8382
MEM 3159.503906 1725504067.9383
MEM 3147.089844 1725504068.0390
MEM 3075.074219 1725504068.1393
MEM 3097.761719 1725504068.2395
MEM 3102.531250 1725504068.3397
MEM 3102.531250 1725504068.4398
MEM 3159.503906 1725504068.5400
MEM 3157.089844 1725504068.6402
MEM 3074.300781 1725504068.7405
MEM 3084.742188 1725504068.8407
MEM 3102.531250 1725504068.9408
MEM 3102.531250 1725504069.0410
MEM 3146.523438 1725504069.1412
MEM 3159.503906 1725504069.2413
MEM 3074.171875 1725504069.3415
MEM 3077.781250 1725504069.4421
MEM 3102.531250 1725504069.5424
MEM 3102.531250 1725504069.6426
MEM 3102.531250 1725504069.7428
MEM 3159.417969 1725504069.8430
MEM 3074.171875 1725504069.9432
MEM 3076.730469 1725504070.0435
MEM 3102.511719 1725504070.1437
MEM 3102.511719 1725504070.2439
MEM 3102.511719 1725504070.3441
MEM 3159.460938 1725504070.4442
MEM 3159.460938 1725504070.5445
MEM 3075.589844 1725504070.6447
MEM 3102.531250 1725504070.7449
MEM 3102.531250 1725504070.8451
MEM 3102.531250 1725504070.9453
MEM 3159.503906 1725504071.0455
MEM 3074.171875 1725504071.1457
MEM 3076.363281 1725504071.2460
MEM 3102.531250 1725504071.3462
MEM 3102.531250 1725504071.4464
MEM 3102.531250 1725504071.5465
MEM 3159.503906 1725504071.6467
MEM 3074.171875 1725504071.7470
MEM 3075.718750 1725504071.8472
MEM 3102.531250 1725504071.9474
MEM 3102.531250 1725504072.0476
MEM 3102.531250 1725504072.1479
MEM 3159.503906 1725504072.2481
MEM 3074.171875 1725504072.3484
MEM 3075.074219 1725504072.4486
MEM 3102.531250 1725504072.5488
MEM 3102.531250 1725504072.6490
MEM 3102.531250 1725504072.7491
MEM 3159.503906 1725504072.8493
MEM 3074.171875 1725504072.9496
MEM 3075.332031 1725504073.0498
MEM 3102.531250 1725504073.1500
MEM 3102.531250 1725504073.2501
MEM 3102.531250 1725504073.3503
MEM 3159.500000 1725504073.4504
MEM 3074.171875 1725504073.5506
MEM 3075.332031 1725504073.6508
MEM 3097.503906 1725504073.7510
MEM 3102.531250 1725504073.8512
MEM 3102.531250 1725504073.9513
MEM 3159.503906 1725504074.0515
MEM 3074.171875 1725504074.1517
MEM 3074.300781 1725504074.2519
MEM 3078.425781 1725504074.3521
MEM 3102.531250 1725504074.4522
MEM 3102.531250 1725504074.5524
MEM 3159.503906 1725504074.6525
MEM 3074.171875 1725504074.7528
MEM 3075.203125 1725504074.8531
MEM 3102.273438 1725504074.9533
MEM 3102.531250 1725504075.0535
MEM 3102.531250 1725504075.1536
MEM 3159.562500 1725504075.2538
MEM 3074.171875 1725504075.3545
MEM 3074.277344 1725504075.4552
MEM 3084.960938 1725504075.5558
MEM 3102.550781 1725504075.6564
MEM 3102.550781 1725504075.7572
MEM 3124.648438 1725504075.8578
MEM 3159.562500 1725504075.9585
MEM 3074.171875 1725504076.0591
MEM 3077.113281 1725504076.1598
MEM 3102.507812 1725504076.2603
MEM 3102.507812 1725504076.3606
MEM 3102.507812 1725504076.4610
MEM 3159.437500 1725504076.5614
MEM 3074.171875 1725504076.6619
MEM 3075.835938 1725504076.7624
MEM 3102.519531 1725504076.8629
MEM 3102.519531 1725504076.9633
MEM 3102.519531 1725504077.0639
MEM 3159.480469 1725504077.1643
MEM 3074.171875 1725504077.2648
MEM 3074.816406 1725504077.3656
MEM 3091.316406 1725504077.4660
MEM 3102.531250 1725504077.5665
MEM 3102.531250 1725504077.6669
MEM 3159.503906 1725504077.7674
MEM 3074.171875 1725504077.8681
MEM 3074.171875 1725504077.9686
MEM 3077.781250 1725504078.0691
MEM 3102.531250 1725504078.1695
MEM 3102.531250 1725504078.2700
MEM 3102.531250 1725504078.3704
MEM 3159.503906 1725504078.4708
MEM 3074.171875 1725504078.5713
MEM 3077.265625 1725504078.6720
MEM 3102.531250 1725504078.7723
MEM 3102.531250 1725504078.8726
MEM 3102.531250 1725504078.9728
MEM 3159.503906 1725504079.0730
MEM 3074.171875 1725504079.1733
MEM 3076.621094 1725504079.2737
MEM 3102.531250 1725504079.3740
MEM 3102.531250 1725504079.4742
MEM 3102.531250 1725504079.5744
MEM 3159.503906 1725504079.6746
MEM 3074.171875 1725504079.7750
MEM 3074.945312 1725504079.8752
MEM 3088.222656 1725504079.9755
MEM 3102.531250 1725504080.0757
MEM 3102.531250 1725504080.1759
MEM 3116.531250 1725504080.2761
MEM 3159.503906 1725504080.3763
MEM 3074.171875 1725504080.4766
MEM 3077.007812 1725504080.5768
MEM 3102.531250 1725504080.6770
MEM 3102.531250 1725504080.7772
MEM 3102.531250 1725504080.8774
MEM 3159.500000 1725504080.9776
MEM 3074.171875 1725504081.0778
MEM 3076.878906 1725504081.1781
MEM 3102.531250 1725504081.2785
MEM 3102.531250 1725504081.3787
MEM 3102.531250 1725504081.4790
MEM 3159.500000 1725504081.5792
MEM 3074.171875 1725504081.6795
MEM 3075.816406 1725504081.7798
MEM 3102.500000 1725504081.8800
MEM 3102.500000 1725504081.9803
MEM 3106.500000 1725504082.0805
MEM 3159.402344 1725504082.1807
MEM 3074.171875 1725504082.2809
MEM 3078.296875 1725504082.3812
MEM 3102.531250 1725504082.4815
MEM 3102.531250 1725504082.5817
MEM 3106.531250 1725504082.6819
MEM 3159.503906 1725504082.7821
MEM 3074.945312 1725504082.8823
MEM 3098.406250 1725504082.9826
MEM 3102.531250 1725504083.0828
MEM 3102.531250 1725504083.1830
MEM 3159.503906 1725504083.2833
MEM 3074.171875 1725504083.3836
MEM 3075.847656 1725504083.4839
MEM 3102.531250 1725504083.5841
MEM 3102.531250 1725504083.6844
MEM 3102.531250 1725504083.7846
MEM 3159.503906 1725504083.8848
MEM 3074.171875 1725504083.9851
MEM 3078.039062 1725504084.0855
MEM 3102.531250 1725504084.1858
MEM 3102.531250 1725504084.2860
MEM 3159.503906 1725504084.3863
MEM 3074.171875 1725504084.4868
MEM 3075.332031 1725504084.5871
MEM 3102.531250 1725504084.6873
MEM 3102.531250 1725504084.7875
MEM 3102.531250 1725504084.8876
MEM 3159.503906 1725504084.9878
MEM 3159.503906 1725504085.0879
MEM 3074.296875 1725504085.1882
MEM 3092.601562 1725504085.2884
MEM 3102.527344 1725504085.3885
MEM 3102.527344 1725504085.4887
MEM 3128.648438 1725504085.5889
MEM 3159.562500 1725504085.6890
MEM 3074.273438 1725504085.7893
MEM 3079.171875 1725504085.8895
MEM 3102.503906 1725504085.9897
MEM 3102.503906 1725504086.0898
MEM 3106.503906 1725504086.1900
MEM 3159.445312 1725504086.2901
MEM 3074.816406 1725504086.3903
MEM 3093.250000 1725504086.4905
MEM 3102.531250 1725504086.5907
MEM 3102.531250 1725504086.6908
MEM 3159.503906 1725504086.7910
MEM 3074.171875 1725504086.8912
MEM 3076.933594 1725504086.9914
MEM 3102.457031 1725504087.0916
MEM 3102.457031 1725504087.1918
MEM 3102.550781 1725504087.2919
MEM 3159.562500 1725504087.3921
MEM 3074.343750 1725504087.4923
MEM 3080.652344 1725504087.5926
MEM 3102.550781 1725504087.6928
MEM 3102.550781 1725504087.7929
MEM 3110.648438 1725504087.8930
MEM 3159.542969 1725504087.9932
MEM 3074.296875 1725504088.0934
MEM 3082.417969 1725504088.1936
MEM 3102.527344 1725504088.2937
MEM 3102.527344 1725504088.3939
MEM 3132.132812 1725504088.4941
MEM 3159.562500 1725504088.5942
MEM 3074.910156 1725504088.6944
MEM 3099.660156 1725504088.7947
MEM 3102.496094 1725504088.8948
MEM 3102.496094 1725504088.9950
MEM 3159.429688 1725504089.0951
MEM 3074.171875 1725504089.1953
MEM 3074.816406 1725504089.2956
MEM 3099.179688 1725504089.3957
MEM 3102.531250 1725504089.4959
MEM 3102.531250 1725504089.5961
MEM 3159.503906 1725504089.6962
MEM 3074.171875 1725504089.7968
MEM 3075.589844 1725504089.8971
MEM 3102.531250 1725504089.9973
MEM 3102.531250 1725504090.0975
MEM 3102.531250 1725504090.1976
MEM 3159.503906 1725504090.2978
MEM 3074.171875 1725504090.3980
MEM 3074.816406 1725504090.4982
MEM 3102.531250 1725504090.5984
MEM 3102.531250 1725504090.6986
MEM 3102.531250 1725504090.7987
MEM 3159.503906 1725504090.8989
MEM 3074.171875 1725504090.9991
MEM 3076.472656 1725504091.0993
MEM 3102.511719 1725504091.1995
MEM 3102.511719 1725504091.2996
MEM 3148.648438 1725504091.3998
MEM 3159.378906 1725504091.4999
MEM 3074.171875 1725504091.6001
MEM 3086.156250 1725504091.7004
MEM 3102.527344 1725504091.8005
MEM 3102.527344 1725504091.9006
MEM 3102.527344 1725504092.0008
MEM 3159.496094 1725504092.1010
MEM 3074.171875 1725504092.2012
MEM 3077.136719 1725504092.3018
MEM 3102.531250 1725504092.4020
MEM 3102.531250 1725504092.5022
MEM 3102.531250 1725504092.6023
MEM 3159.503906 1725504092.7026
MEM 3074.300781 1725504092.8028
MEM 3083.195312 1725504092.9030
MEM 3102.531250 1725504093.0032
MEM 3102.531250 1725504093.1033
MEM 3159.503906 1725504093.2035
MEM 3074.171875 1725504093.3038
MEM 3075.718750 1725504093.4040
MEM 3102.531250 1725504093.5042
MEM 3102.531250 1725504093.6043
MEM 3120.531250 1725504093.7045
MEM 3159.503906 1725504093.8046
MEM 3074.300781 1725504093.9049
MEM 3088.996094 1725504094.0051
MEM 3102.531250 1725504094.1052
MEM 3102.531250 1725504094.2054
MEM 3159.503906 1725504094.3056
MEM 3074.171875 1725504094.4059
MEM 3075.847656 1725504094.5061
MEM 3102.531250 1725504094.6064
MEM 3102.531250 1725504094.7065
MEM 3102.531250 1725504094.8067
MEM 3159.500000 1725504094.9068
MEM 3074.171875 1725504095.0071
MEM 3076.492188 1725504095.1073
MEM 3102.531250 1725504095.2075
MEM 3102.531250 1725504095.3077
MEM 3102.531250 1725504095.4078
MEM 3159.503906 1725504095.5080
MEM 3074.429688 1725504095.6082
MEM 3086.417969 1725504095.7084
MEM 3102.531250 1725504095.8086
MEM 3102.531250 1725504095.9088
MEM 3159.503906 1725504096.0089
MEM 3074.171875 1725504096.1092
MEM 3076.750000 1725504096.2094
MEM 3102.531250 1725504096.3096
MEM 3102.531250 1725504096.4098
MEM 3102.531250 1725504096.5099
MEM 3159.503906 1725504096.6101
MEM 3074.429688 1725504096.7103
MEM 3081.648438 1725504096.8105
MEM 3102.531250 1725504096.9108
MEM 3102.531250 1725504097.0110
MEM 3159.503906 1725504097.1112
MEM 3159.503906 1725504097.2113
MEM 3074.429688 1725504097.3116
MEM 3081.519531 1725504097.4118
MEM 3102.531250 1725504097.5120
MEM 3102.531250 1725504097.6122
MEM 3128.531250 1725504097.7123
MEM 3159.503906 1725504097.8125
MEM 3074.687500 1725504097.9129
MEM 3093.765625 1725504098.0131
MEM 3102.531250 1725504098.1133
MEM 3102.531250 1725504098.2135
MEM 3159.503906 1725504098.3136
MEM 3074.171875 1725504098.4139
MEM 3075.332031 1725504098.5141
MEM 3102.531250 1725504098.6143
MEM 3102.531250 1725504098.7145
MEM 3102.531250 1725504098.8146
MEM 3159.503906 1725504098.9148
MEM 3074.171875 1725504099.0151
MEM 3076.234375 1725504099.1153
MEM 3102.531250 1725504099.2156
MEM 3102.531250 1725504099.3158
MEM 3102.531250 1725504099.4160
MEM 3159.503906 1725504099.5162
MEM 3074.171875 1725504099.6166
MEM 3076.363281 1725504099.7170
MEM 3102.531250 1725504099.8175
MEM 3102.531250 1725504099.9179
MEM 3102.531250 1725504100.0183
MEM 3159.503906 1725504100.1187
MEM 3074.171875 1725504100.2193
MEM 3077.136719 1725504100.3196
MEM 3102.531250 1725504100.4198
MEM 3102.531250 1725504100.5200
MEM 3102.531250 1725504100.6201
MEM 3159.503906 1725504100.7203
MEM 3074.171875 1725504100.8205
MEM 3078.554688 1725504100.9207
MEM 3102.531250 1725504101.0209
MEM 3102.531250 1725504101.1211
MEM 3102.531250 1725504101.2212
MEM 3159.503906 1725504101.3213
MEM 3074.429688 1725504101.4216
MEM 3087.449219 1725504101.5218
MEM 3102.531250 1725504101.6220
MEM 3102.531250 1725504101.7222
MEM 3159.500000 1725504101.8224
MEM 3074.171875 1725504101.9226
MEM 3076.144531 1725504102.0229
MEM 3102.441406 1725504102.1231
MEM 3102.441406 1725504102.2233
MEM 3102.441406 1725504102.3235
MEM 3159.562500 1725504102.4236
MEM 3074.171875 1725504102.5238
MEM 3077.191406 1725504102.6245
MEM 3102.457031 1725504102.7249
MEM 3102.550781 1725504102.8253
MEM 3102.550781 1725504102.9272
MEM 3159.562500 1725504103.0276
MEM 3074.171875 1725504103.1281
MEM 3086.343750 1725504103.2286
MEM 3102.457031 1725504103.3290
MEM 3102.457031 1725504103.4295
MEM 3112.621094 1725504103.5299
MEM 3159.351562 1725504103.6303
MEM 3074.171875 1725504103.7307
MEM 3077.523438 1725504103.8312
MEM 3102.531250 1725504103.9315
MEM 3102.531250 1725504104.0319
MEM 3102.531250 1725504104.1323
MEM 3159.503906 1725504104.2327
MEM 3074.171875 1725504104.3333
MEM 3076.492188 1725504104.4339
MEM 3102.531250 1725504104.5345
MEM 3102.531250 1725504104.6350
MEM 3102.531250 1725504104.7355
MEM 3159.503906 1725504104.8360
MEM 3074.171875 1725504104.9366
MEM 3076.878906 1725504105.0371
MEM 3102.531250 1725504105.1375
MEM 3102.531250 1725504105.2378
MEM 3102.531250 1725504105.3382
MEM 3159.503906 1725504105.4385
MEM 3074.171875 1725504105.5391
MEM 3077.523438 1725504105.6396
MEM 3102.531250 1725504105.7400
MEM 3102.531250 1725504105.8403
MEM 3118.648438 1725504105.9406
MEM 3159.332031 1725504106.0410
MEM 3074.171875 1725504106.1415
MEM 3076.984375 1725504106.2419
MEM 3102.507812 1725504106.3422
MEM 3102.507812 1725504106.4426
MEM 3120.507812 1725504106.5429
MEM 3159.437500 1725504106.6434
MEM 3074.558594 1725504106.7440
MEM 3093.121094 1725504106.8444
MEM 3102.531250 1725504106.9447
MEM 3102.531250 1725504107.0451
MEM 3159.503906 1725504107.1454
MEM 3074.171875 1725504107.2460
MEM 3074.558594 1725504107.3465
MEM 3101.757812 1725504107.4469
MEM 3102.531250 1725504107.5473
MEM 3102.531250 1725504107.6477
MEM 3102.531250 1725504107.7481
MEM 3159.503906 1725504107.8485
MEM 3074.171875 1725504107.9490
MEM 3074.945312 1725504108.0497
MEM 3102.531250 1725504108.1501
MEM 3102.531250 1725504108.2504
MEM 3102.531250 1725504108.3508
MEM 3159.503906 1725504108.4511
MEM 3074.171875 1725504108.5517
MEM 3074.781250 1725504108.6522
MEM 3099.917969 1725504108.7527
MEM 3102.496094 1725504108.8530
MEM 3102.496094 1725504108.9533
MEM 3159.394531 1725504109.0537
MEM 3143.089844 1725504109.1541
MEM 3074.171875 1725504109.2545
MEM 3101.371094 1725504109.3550
MEM 3102.531250 1725504109.4553
MEM 3102.531250 1725504109.5556
MEM 3159.503906 1725504109.6560
MEM 3145.089844 1725504109.7563
MEM 3075.074219 1725504109.8568
MEM 3102.531250 1725504109.9572
MEM 3102.531250 1725504110.0575
MEM 3102.531250 1725504110.1578
MEM 3159.503906 1725504110.2582
MEM 3074.558594 1725504110.3587
MEM 3091.058594 1725504110.4591
MEM 3102.531250 1725504110.5594
MEM 3102.531250 1725504110.6598
MEM 3159.503906 1725504110.7601
MEM 3074.171875 1725504110.8605
MEM 3075.332031 1725504110.9611
MEM 3102.531250 1725504111.0615
